Nomor Perkara,Tanggal Penetapan,Nama Hakim/Majelis Hakim,Posisi,Aktif
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",HARIONO,Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017","Ugo,SH.",Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",TITI SANSIWI,Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 28 Jul. 2017",HARIONO,Hakim Ketua,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 28 Jul. 2017",MAS'UD,Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 28 Jul. 2017",HASTOPO,Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 28 Jul. 2017","Ugo,SH.",Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 28 Jul. 2017",TITI SANSIWI,Hakim Anggota,Tidak
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 14 Agu. 2017",HARIONO,Hakim Ketua,Ya
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 14 Agu. 2017",HASTOPO,Hakim Anggota,Ya
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 14 Agu. 2017",DIAH SITI BASARIAH,Hakim Anggota,Ya
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 14 Agu. 2017","Ugo,SH.",Hakim Anggota,Ya
68/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 14 Agu. 2017",TITI SANSIWI,Hakim Anggota,Ya
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",HARIONO,Hakim Ketua,Tidak
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",VIKTOR PAKPAHAN,Hakim Anggota,Tidak
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",MAS'UD,Hakim Anggota,Tidak
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017","Ugo,SH.",Hakim Anggota,Tidak
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",TITI SANSIWI,Hakim Anggota,Tidak
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Rabu, 09 Agu. 2017",HARIONO,Hakim Ketua,Ya
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Rabu, 09 Agu. 2017",DIAH SITI BASARIAH,Hakim Anggota,Ya
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Rabu, 09 Agu. 2017",HASTOPO,Hakim Anggota,Ya
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Rabu, 09 Agu. 2017","Ugo,SH.",Hakim Anggota,Ya
67/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Rabu, 09 Agu. 2017",TITI SANSIWI,Hakim Anggota,Ya
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",HARIONO,Hakim Ketua,Tidak
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",VIKTOR PAKPAHAN,Hakim Anggota,Tidak
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",MAS'UD,Hakim Anggota,Tidak
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017","Ugo,SH.",Hakim Anggota,Tidak
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",TITI SANSIWI,Hakim Anggota,Tidak
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 07 Agu. 2017",HARIONO,Hakim Ketua,Ya
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 07 Agu. 2017",HASTOPO,Hakim Anggota,Ya
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 07 Agu. 2017",DIAH SITI BASARIAH,Hakim Anggota,Ya
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 07 Agu. 2017","Ugo,SH.",Hakim Anggota,Ya
66/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 07 Agu. 2017",TITI SANSIWI,Hakim Anggota,Ya
71/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",CASMAYA,Hakim Ketua,Tidak
71/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",DIAH SITI BASARIAH,Hakim Anggota,Tidak
71/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",SOFIALDI,Hakim Anggota,Tidak
71/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 17 Jul. 2017",DIAH SITI BASARIAH,Hakim Ketua,Ya
71/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 17 Jul. 2017",IBNU BASUKI WIDODO,Hakim Anggota,Ya
71/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 17 Jul. 2017",SOFIALDI,Hakim Anggota,Ya
70/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",CASMAYA,Hakim Ketua,Tidak
70/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",DIAH SITI BASARIAH,Hakim Anggota,Tidak
70/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Selasa, 02 Mei 2017",SOFIALDI,Hakim Anggota,Tidak
70/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 17 Jul. 2017",DIAH SITI BASARIAH,Hakim Ketua,Ya
70/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 17 Jul. 2017",IBNU BASUKI WIDODO,Hakim Anggota,Ya
70/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 17 Jul. 2017",SOFIALDI,Hakim Anggota,Ya
72/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 12 Mei 2017",MAS'UD,Hakim Ketua,Ya
72/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 12 Mei 2017",HARIONO,Hakim Anggota,Ya
72/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 12 Mei 2017",BASLIN SINAGA,Hakim Anggota,Ya
72/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 12 Mei 2017",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
72/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Jumat, 12 Mei 2017",TITI SANSIWI,Hakim Anggota,Ya
73/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 15 Mei 2017",IBNU BASUKI WIDODO,Hakim Ketua,Ya
73/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 15 Mei 2017",DIAH SITI BASARIAH,Hakim Anggota,Ya
73/Pid.Sus-TPK/2017/PN .Jkt.Pst,"Senin, 15 Mei 2017",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
74/Pid.Sus-TPK/2017/PN Jkt.Pst,"Rabu, 24 Mei 2017","NAWAWI POMOLANGO, SH.",Hakim Ketua,Ya
74/Pid.Sus-TPK/2017/PN Jkt.Pst,"Rabu, 24 Mei 2017",MAS'UD,Hakim Anggota,Ya
74/Pid.Sus-TPK/2017/PN Jkt.Pst,"Rabu, 24 Mei 2017",HARIONO,Hakim Anggota,Ya
74/Pid.Sus-TPK/2017/PN Jkt.Pst,"Rabu, 24 Mei 2017","Ugo,SH.",Hakim Anggota,Ya
74/Pid.Sus-TPK/2017/PN Jkt.Pst,"Rabu, 24 Mei 2017",TITI SANSIWI,Hakim Anggota,Ya
35/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Feb. 2017",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
35/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Feb. 2017",FRANGKI TAMBUWUN,Hakim Anggota,Ya
35/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Feb. 2017","Anwar,SH.",Hakim Anggota,Ya
36/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 14 Feb. 2017",HARIONO,Hakim Ketua,Ya
36/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 14 Feb. 2017",MAS'UD,Hakim Anggota,Ya
36/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 14 Feb. 2017","Ugo,SH.",Hakim Anggota,Ya
37/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 24 Feb. 2017",VIKTOR PAKPAHAN,Hakim Ketua,Ya
37/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 24 Feb. 2017",MAS'UD,Hakim Anggota,Ya
37/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 24 Feb. 2017","Ugo,SH.",Hakim Anggota,Ya
38/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",FRANGKI TAMBUWUN,Hakim Ketua,Ya
38/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
38/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
38/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
38/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
39/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",FRANGKI TAMBUWUN,Hakim Ketua,Ya
39/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
39/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
39/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
39/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 27 Feb. 2017",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
40/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",MAS'UD,Hakim Ketua,Ya
40/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",VIKTOR PAKPAHAN,Hakim Anggota,Ya
40/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",HARIONO,Hakim Anggota,Ya
40/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017","Ugo,SH.",Hakim Anggota,Ya
40/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",TITI SANSIWI,Hakim Anggota,Ya
41/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
41/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",FRANGKI TAMBUWUN,Hakim Anggota,Ya
41/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
41/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017","Anwar,SH.",Hakim Anggota,Ya
41/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 01 Mar. 2017",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
42/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Mar. 2017",YOHANES PRIYANA,Hakim Ketua,Ya
42/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Mar. 2017",IBNU BASUKI WIDODO,Hakim Anggota,Ya
42/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Mar. 2017",DIAH SITI BASARIAH,Hakim Anggota,Ya
42/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Mar. 2017",SOFIALDI,Hakim Anggota,Ya
42/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Mar. 2017",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
43/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017",VIKTOR PAKPAHAN,Hakim Ketua,Ya
43/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017",MAS'UD,Hakim Anggota,Ya
43/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017","Ugo,SH.",Hakim Anggota,Ya
44/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017",VIKTOR PAKPAHAN,Hakim Ketua,Ya
44/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017",MAS'UD,Hakim Anggota,Ya
44/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017","Ugo,SH.",Hakim Anggota,Ya
45/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017",VIKTOR PAKPAHAN,Hakim Ketua,Ya
45/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017",MAS'UD,Hakim Anggota,Ya
45/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 06 Mar. 2017","Ugo,SH.",Hakim Anggota,Ya
46/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 09 Mar. 2017",CASMAYA,Hakim Ketua,Tidak
46/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 09 Mar. 2017",YOHANES PRIYANA,Hakim Anggota,Tidak
46/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 09 Mar. 2017",MOCH. AGUS SALIM,Hakim Anggota,Tidak
46/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 20 Jul. 2017",DIAH SITI BASARIAH,Hakim Ketua,Ya
46/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 20 Jul. 2017",IBNU BASUKI WIDODO,Hakim Anggota,Ya
46/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 20 Jul. 2017",MOCH. AGUS SALIM,Hakim Anggota,Ya
47/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 08 Mar. 2017",Belum Dapat Ditampilkan,Hakim Ketua,Tidak
47/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 08 Mar. 2017",Belum Dapat Ditampilkan,Hakim Anggota,Tidak
47/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 08 Mar. 2017",Belum Dapat Ditampilkan,Hakim Anggota,Tidak
47/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 20 Jul. 2017",Belum Dapat Ditampilkan,Hakim Ketua,Ya
47/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 20 Jul. 2017",Belum Dapat Ditampilkan,Hakim Anggota,Ya
47/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 20 Jul. 2017",Belum Dapat Ditampilkan,Hakim Anggota,Ya
48/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 10 Mar. 2017",FAHZAL HENDRY,Hakim Ketua,Ya
48/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 10 Mar. 2017",dahlan,Hakim Anggota,Ya
48/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 10 Mar. 2017",SUKARTONO.,Hakim Anggota,Ya
49/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",dahlan,Hakim Ketua,Ya
49/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",FAHZAL HENDRY,Hakim Anggota,Ya
49/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",SUKARTONO.,Hakim Anggota,Ya
50/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",FAHZAL HENDRY,Hakim Ketua,Ya
50/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",dahlan,Hakim Anggota,Ya
50/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",JOKO SUBAGYO,Hakim Anggota,Ya
51/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",sahlan efendi,Hakim Ketua,Ya
51/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",dahlan,Hakim Anggota,Ya
51/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 17 Mar. 2017",SUKARTONO.,Hakim Anggota,Ya
52/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 22 Mar. 2017",FAHZAL HENDRY,Hakim Ketua,Ya
52/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 22 Mar. 2017",dahlan,Hakim Anggota,Ya
52/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 22 Mar. 2017",SUKARTONO.,Hakim Anggota,Ya
53/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 29 Mar. 2017",YOHANES PRIYANA,Hakim Ketua,Tidak
53/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 29 Mar. 2017",CASMAYA,Hakim Anggota,Tidak
53/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 29 Mar. 2017",SOFIALDI,Hakim Anggota,Tidak
53/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 06 Jul. 2017",DIAH SITI BASARIAH,Hakim Ketua,Ya
53/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 06 Jul. 2017",IBNU BASUKI WIDODO,Hakim Anggota,Ya
53/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 06 Jul. 2017",SOFIALDI,Hakim Anggota,Ya
54/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 30 Mar. 2017",BASLIN SINAGA,Hakim Ketua,Ya
54/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 30 Mar. 2017",MAS'UD,Hakim Anggota,Ya
54/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 30 Mar. 2017",HARIONO,Hakim Anggota,Ya
54/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 30 Mar. 2017","Ugo,SH.",Hakim Anggota,Ya
54/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 30 Mar. 2017",TITI SANSIWI,Hakim Anggota,Ya
15/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017",BASLIN SINAGA,Hakim Ketua,Ya
15/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017",MAS'UD,Hakim Anggota,Ya
15/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017","Ugo,SH.",Hakim Anggota,Ya
16/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017",BASLIN SINAGA,Hakim Ketua,Ya
16/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017",MAS'UD,Hakim Anggota,Ya
16/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017","Ugo,SH.",Hakim Anggota,Ya
17/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017",BASLIN SINAGA,Hakim Ketua,Ya
17/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017",MAS'UD,Hakim Anggota,Ya
17/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 10 Jan. 2017","Ugo,SH.",Hakim Anggota,Ya
18/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 11 Jan. 2017",sahlan efendi,Hakim Ketua,Ya
18/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 11 Jan. 2017",dahlan,Hakim Anggota,Ya
18/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 11 Jan. 2017",SUKARTONO.,Hakim Anggota,Ya
19/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 17 Jan. 2017",FAHZAL HENDRY,Hakim Ketua,Ya
19/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 17 Jan. 2017",sahlan efendi,Hakim Anggota,Ya
19/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 17 Jan. 2017",JOKO SUBAGYO,Hakim Anggota,Ya
19/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 17 Jan. 2017",dahlan,Hakim Anggota,Ya
19/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Selasa, 17 Jan. 2017",SUKARTONO.,Hakim Anggota,Ya
20/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",EMILIA DJAJASUBAGIA,Hakim Ketua,Ya
20/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",JHON HALASAN BUTAR BUTAR,Hakim Anggota,Ya
20/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",SOFIALDI,Hakim Anggota,Ya
21/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",DIAH SITI BASARIAH,Hakim Ketua,Ya
21/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",CASMAYA,Hakim Anggota,Ya
21/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
22/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",VIKTOR PAKPAHAN,Hakim Ketua,Ya
22/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",HARIONO,Hakim Anggota,Ya
22/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 18 Jan. 2017",MOCH. AGUS SALIM,Hakim Anggota,Ya
23/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 19 Jan. 2017",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
23/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 19 Jan. 2017",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
23/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 19 Jan. 2017",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
24/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 19 Jan. 2017",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
24/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 19 Jan. 2017",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
24/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Kamis, 19 Jan. 2017",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
25/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",DIAH SITI BASARIAH,Hakim Ketua,Ya
25/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",YOHANES PRIYANA,Hakim Anggota,Ya
25/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",MOCH. AGUS SALIM,Hakim Anggota,Ya
26/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",BASLIN SINAGA,Hakim Ketua,Ya
26/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",MAS'UD,Hakim Anggota,Ya
26/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017","Ugo,SH.",Hakim Anggota,Ya
27/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",BASLIN SINAGA,Hakim Ketua,Ya
27/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",MAS'UD,Hakim Anggota,Ya
27/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017","Ugo,SH.",Hakim Anggota,Ya
28/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",SUMPENO,Hakim Ketua,Ya
28/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",BASLIN SINAGA,Hakim Anggota,Ya
28/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",TITI SANSIWI,Hakim Anggota,Ya
29/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",SUMPENO,Hakim Ketua,Ya
29/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",BASLIN SINAGA,Hakim Anggota,Ya
29/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Senin, 23 Jan. 2017",TITI SANSIWI,Hakim Anggota,Ya
30/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 25 Jan. 2017",IBNU BASUKI WIDODO,Hakim Ketua,Ya
30/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 25 Jan. 2017",YOHANES PRIYANA,Hakim Anggota,Ya
30/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 25 Jan. 2017",DIAH SITI BASARIAH,Hakim Anggota,Ya
30/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 25 Jan. 2017",SOFIALDI,Hakim Anggota,Ya
30/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Rabu, 25 Jan. 2017",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
31/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Feb. 2017",JHON HALASAN BUTAR BUTAR,Hakim Ketua,Ya
31/Pid.Sus-TPK/2017/PN Pn.Jkt.Pst,"Jumat, 03 Feb. 2017",FRANGKI TAMBUWUN,Hakim Anggota,Ya
